Titre,Origine,Source Statuts,Age Rating,Date de sortie,Total Chapter,Type,Genres,Image 
"
Sanda
",Japon,EnCours,+14ans,2021,2,Shōnen,"Drame,Mystère,SchoolLife,Mystery,TrancheDeVie,Ecole,Société,Science-fiction,WTF",https://www.japscan.me/imgs/mangas/sanda.jpg
"
Sand Land
",Japon,Terminé,+10ans,2000,1,Shōnen,"Fantastique,Surnaturel,Démons,Action,Aventure,ArtsMartiaux,Fantasy",https://www.japscan.me/imgs/mangas/sand-land.jpg
"
Sangatsu Wa Ore-Sama Ni Namerasu
",Japon,EnCours,+10ans,2015,8.5,Shōnen,"SchoolLife,Comédie,Ecole,Romance",https://www.japscan.me/imgs/mangas/sangatsu-wa-ore-sama-ni-namerasu.jpg
"
Sang De Lune
",Japon,Terminé,+12ans,2000,6,Seinen,"Fantastique,Drame,Mature,Mystère,Surnaturel,Action,Horreur,Tragédie,Psychologie,ArtsMartiaux,Adulte,SexuelViolence",https://www.japscan.me/imgs/mangas/sang-de-lune.jpg
"
Sangreal
",Japon,Terminé,+14ans,2015,3,Seinen,"Suspense,Mystère,Historique,Fantasy,Crossdressing",https://www.japscan.me/imgs/mangas/sangreal.jpg
"
Sangsues
",Japon,Terminé,+14ans,2011,5,Seinen,"Drame,Psychologique,Surnaturel,Action,TrancheDeVie,Romance",https://www.japscan.me/imgs/mangas/sangsues.jpg
"
Sankarea
",Japon,Terminé,+12ans,2009,11,Shōnen,"Fantastique,Drame,Mystère,Psychologique,Surnaturel,Ecchi,Horreur,Gore,Comédie,Romance,Tragédie,Zombies,Absence",https://www.japscan.me/imgs/mangas/sankarea.jpg
"
Sans Aller À L'École, Je Me Suis Fait Des Amis
",Japon,Terminé,+14ans,2020,1,Seinen,"Drame,SchoolLife,TrancheDeVie,Amitié,Société,Social,Biographique,Adolescence",https://www.japscan.me/imgs/mangas/sans-aller-a-l-ecole-je-me-suis-fait-des-amis.jpg
"
Sans Ame - Le Protectorat De L'Ombrelle
",Japon,Terminé,+14ans,2012,3,Josei,"Suspense,Fantastique,Drame,Mature,Mystère,Surnaturel,Démons,Comédie,Aventure,Historique,Romance,Monstres,Mechas,Smut,Crossdressing,Global-manga",https://www.japscan.me/imgs/mangas/sans-ame-le-protectorat-de-l-ombrelle.jpg
"
Sanzennenme No Kamitaiou
",Japon,EnCours,+14ans,2020,5,Seinen,"Mystère,Surnaturel,Comédie,Romance",https://www.japscan.me/imgs/mangas/sanzennenme-no-kamitaiou.jpg
"
Saori
",Japon,EnCours,+14ans,2008,9,Seinen,"Mystère,Surnaturel,Comédie,Romance",https://www.japscan.me/imgs/mangas/saori.jpg
"
Saotome Girl
",Japon,Terminé,+12ans,2016,8,Seinen,"SchoolLife,Ecchi,Sport,Comédie,Ecole,Romance,ArtsMartiaux,Boxe",https://www.japscan.me/imgs/mangas/saotome-girl.jpg
"
Saotome Shimai Wa Manga No Tame Nara!?
",Japon,EnCours,+14ans,2018,7,Shounen,"Ecchi,TrancheDeVie,Comédie,Romance,Harem,Adulte,Loli,Inceste",https://www.japscan.me/imgs/mangas/saotome-shimai-wa-manga-no-tame-nara.jpg
"
Saraiya Goyou
",Japon,Terminé,+14ans,2006,8,Seinen,"Drame,Ronin,Historique,Histoire,Mafia,Samurai,ArtsMartiaux,Samourai,SliceOfLife",https://www.japscan.me/imgs/mangas/saraiya-goyou.jpg
"
Sarutobi
",Japon,Terminé,+14ans,1960,1,Shōnen,"Drame,SchoolLife,TrancheDeVie,Comédie,Aventure,Historique,Ninjas,Samurai,Conte,Delinquents",https://www.japscan.me/imgs/mangas/sarutobi.jpg
"
Saruyama
",Japon,Terminé,+12ans,2005,8,Shōjo,"Drame,SchoolLife,TrancheDeVie,Comédie,Ecole,Romance",https://www.japscan.me/imgs/mangas/saruyama.jpg
"
Sasaki To Miyano
",Japon,EnCours,+14ans,2016,8,"Shōnen,Shōjo,Yaoi,ShounenAi","SchoolLife,TrancheDeVie,Comédie,Ecole,Amitié,Romance,Amour",https://www.japscan.me/imgs/mangas/sasaki-to-miyano.jpg
"
Sasameke
",Japon,Terminé,+12ans,2002,5,Shōnen,"Sport,TrancheDeVie,Comédie",https://www.japscan.me/imgs/mangas/sasameke.jpg
"
Sasayaku You Ni Koi O Utau
",Japon,EnCours,+12ans,2019,6,Yuri,"SchoolLife,TrancheDeVie,Club,Ecole,Romance,Amour,Musique,ShoujoAi,Homosexualité,SliceOfLife",https://www.japscan.me/imgs/mangas/sasayaku-you-ni-koi-o-utau.jpg
"
Satanophany
",Japon,EnCours,null,2019,6,Seinen,"Drame,Mystère,Psychologique,Ecchi,Action,Horreur,Gore,Tragédie,Science-fiction,Smut",https://www.japscan.me/imgs/mangas/satanophany.jpg
"
Satoko To Nada
",Japon,EnCours,+14ans,2017,2,"Seinen,Josei","TrancheDeVie,Comédie,Yonkoma",https://www.japscan.me/imgs/mangas/satoko-to-nada.jpg
"
Satori
",Japon,Terminé,+12ans,2008,2,Seinen,"Action,Historique",https://www.japscan.me/imgs/mangas/satori.jpg
"
Satou-Kun No Juunan Seikatsu
",Japon,EnCours,+12ans,2005,6.5,Shōjo,"SchoolLife,Surnaturel,TrancheDeVie,Comédie,Ecole,Fantasy",https://www.japscan.me/imgs/mangas/satou-kun-no-juunan-seikatsu.jpg
"
Satsuma, L'Honneur Des Samouraïs
",Japon,Terminé,+16ans,2001,6,Seinen,"Drame,Mature,Action,Historique,ArtsMartiaux,Samourai",https://www.japscan.me/imgs/mangas/satsuma-l-honneur-des-samourais.jpg
"
Satsuriku No Tenshi
",Japon,EnCours,+14ans,2015,12,"Seinen,Josei","Fantastique,Drame,Mystère,Psychologique,Action,Horreur,Thriller,SurvivalGame",https://www.japscan.me/imgs/mangas/satsuriku-no-tenshi.jpg
"
Saurus
",CoréeDuSud,EnCours,+14ans,null,4,"Seinen,Josei","Fantastique,Drame,Mystère,Psychologique,Action,Horreur,Thriller,SurvivalGame",https://www.japscan.me/imgs/mangas/saurus.jpg
"
Sauvez-moi, Princesse !
",CoréeDuSud,EnCours,+12ans,2021,2,Shōjo,"Fantastique,Drame,Surnaturel,Démons,Action,Comédie,Magie,Aventure,Historique,Romance,Amour,Webtoon",https://www.japscan.me/imgs/mangas/sauvez-moi-princesse.jpg
"
Savage Garden
",CoréeDuSud,Terminé,null,2009,2,"Shōjo,Josei","Drame,SchoolLife,TrancheDeVie,Ecole,Historique,Romance,Tragédie,Harem,GenderBender,Crossdressing",https://www.japscan.me/imgs/mangas/savage-garden.jpg
"
Save A Female Assassin
",Chine,EnCours,+14ans,2021,32,Shōnen,"Fantastique,Drame,Action",https://www.japscan.me/imgs/mangas/save-a-female-assassin.jpg
"
Saved By The Gun
",Japon,EnCours,+14ans,2019,1,Shounen,"Action,Aventure,Tragédie",https://www.japscan.me/imgs/mangas/saved-by-the-gun.jpg
"
Save Me
",CoréeDuSud,EnCours,+14ans,null,16,Shounen,"Action,Aventure,Tragédie",https://www.japscan.me/imgs/mangas/save-me.jpg
"
Save Me Pythie
",Japon,Terminé,+12ans,2014,5,Shōnen,"Dieux/Déesses,Comédie,Aventure,Malédiction,Mythologie",https://www.japscan.me/imgs/mangas/save-me-pythie.jpg
"
Saver
",CoréeDuSud,EnPause,+12ans,2002,8,Shōjo,"Drame,Action,Aventure,Historique,Romance,GenderBender,Fantasy",https://www.japscan.me/imgs/mangas/saver.jpg
"
Saving 80,000 Gold Coins In The Different World For My Old Age
",Japon,EnCours,+14ans,2017,4,Shounen,"Drame,Mystère,Surnaturel,Action,Militaire,Comédie,Magie,Aventure,Monstres,AutreMonde,Isekai,Fantasy",https://www.japscan.me/imgs/mangas/saving-80-000-gold-coins-in-the-different-world-for-my-old-age.jpg
"
Saving My Class 8 Seniors
",Chine,EnCours,+10ans,2019,7,Shōjo,"Drame,SchoolLife,Romance,Webtoon",https://www.japscan.me/imgs/mangas/saving-my-class-8-seniors.jpg
"
Saving The Villain From The Heroine
",CoréeDuSud,EnCours,+14ans,2021,43,Shōjo,"Fantastique,Comédie,Romance,Webtoon",https://www.japscan.me/imgs/mangas/saving-the-villain-from-the-heroine.jpg
"
Sawako
",Japon,Terminé,+12ans,2006,30,Shōjo,"Drame,SchoolLife,TrancheDeVie,Comédie,Ecole,Amitié,Romance,Quotidien,Amour",https://www.japscan.me/imgs/mangas/sawako.jpg
"
Say Hello To Black Jack
",Japon,Terminé,+16ans,2002,13,Seinen,"Drame,Mature,Psychologique,TrancheDeVie,Médecine",https://www.japscan.me/imgs/mangas/say-hello-to-black-jack.jpg
"
Say I Love You
",Japon,Terminé,+10ans,2008,18,Shōjo,"Drame,Mature,SchoolLife,TrancheDeVie,Comédie,Ecole,Amitié,Romance,Amour,Smut,SliceOfLife",https://www.japscan.me/imgs/mangas/say-i-love-you.jpg
"
Sayonara Football
",Japon,Terminé,+12ans,2009,2,Shōnen,"Drame,SchoolLife,Sport,Comédie,Sports,Matchs,Romance,Génie,Talent,Crossdressing,SliceOfLife,Goal",https://www.japscan.me/imgs/mangas/sayonara-football.jpg
"
Sayonara Monsieur Désespoir
",Japon,EnCours,+14ans,2005,30,"Shōnen,Seinen","Drame,Mystère,SchoolLife,Action,TrancheDeVie,Comédie,Harem,Parodie,Humour",https://www.japscan.me/imgs/mangas/sayonara-monsieur-desespoir.jpg
"
Sayonara Papa
",Japon,Terminé,+14ans,2002,1,Seinen,"Drame,Mature,TrancheDeVie,Romance,HistoiresCourtes",https://www.japscan.me/imgs/mangas/sayonara-papa.jpg
"
Sayonara Peter Pan
",Japon,EnCours,+14ans,2017,3,Seinen,"Drame,SchoolLife,Dystopie,Action,Ecole,Romance,Science-fiction,Mechas,Scientifique,Mensonges,Adolescence",https://www.japscan.me/imgs/mangas/sayonara-peter-pan.jpg
"
Sayonara Piano Sonata
",Japon,Terminé,null,2011,3,Seinen,"Drame,SchoolLife,TrancheDeVie,Romance,Musique",https://www.japscan.me/imgs/mangas/sayonara-piano-sonata.jpg
"
Sayonara Ryuusei Konnichiwa Jinsei
",Japon,EnCours,null,2013,3,Shōnen,"Action,Magie,Aventure,SuperPouvoirs,Harem,Fantasy",https://www.japscan.me/imgs/mangas/sayonara-ryuusei-konnichiwa-jinsei.jpg
"
Say Say Say
",CoréeDuSud,Terminé,+12ans,2007,4,Shōjo,"Drame,SchoolLife,TrancheDeVie,Comédie",https://www.japscan.me/imgs/mangas/say-say-say.jpg
"
Scarlet Cross
",Chine,EnCours,+12ans,2012,4,Shōjo,"Fantastique,Surnaturel,Romance",https://www.japscan.me/imgs/mangas/scarlet-cross.jpg
"
School Days
",Japon,Terminé,+12ans,2006,2,Shōnen,"Drame,Psychologique,SchoolLife,Horreur,Romance,Tragédie",https://www.japscan.me/imgs/mangas/school-days.jpg
"
School Flower Master
",CoréeDuSud,EnCours,+14ans,2020,13,Seinen,"Fantastique,Action,Aventure,Romance,Harem,Webtoon,SliceOfLife",https://www.japscan.me/imgs/mangas/school-flower-master.jpg
"
School Foolishness
",Chine,EnCours,+14ans,2020,13,Shounen,"Action,Aventure",https://www.japscan.me/imgs/mangas/school-foolishness.jpg
"
School Judgment
",Japon,Terminé,+10ans,2014,3,Shōnen,"Suspense,Drame,Mystère,Psychologique,SchoolLife,Ecchi,Comédie,Aventure",https://www.japscan.me/imgs/mangas/school-judgment.jpg
"
School Of Mages
",Japon,EnCours,+10ans,2019,13,null,"Suspense,Drame,Mystère,Psychologique,SchoolLife,Ecchi,Comédie,Aventure",https://www.japscan.me/imgs/mangas/school-of-mages.jpg
"
School Rumble
",Japon,Terminé,+12ans,2002,22,Shōnen,"Drame,SchoolLife,TrancheDeVie,Comédie,Ecole,Amitié,Romance,Amour,Parodie,TriangleAmoureux",https://www.japscan.me/imgs/mangas/school-rumble.jpg
"
School Rumble Z
",Japon,Terminé,+12ans,2008,1,Shōnen,"Drame,SchoolLife,TrancheDeVie,Comédie,Romance",https://www.japscan.me/imgs/mangas/school-rumble-z.jpg
"
School Shock
",Chine,EnCours,+14ans,2009,34,Shounen,"SchoolLife,Ecchi,Action,Militaire,Comédie,Romance,Mechas",https://www.japscan.me/imgs/mangas/school-shock.jpg
"
School Zone
",Japon,EnCours,null,2018,34,"Seinen,Yuri","Drame,SchoolLife,Action,Horreur,TrancheDeVie,Comédie,ShoujoAi",https://www.japscan.me/imgs/mangas/school-zone.jpg
"
Schwarz Ragnarök
",Japon,Terminé,+12ans,2017,4,Shounen,"Drame,Action,Combats,Fantasy",https://www.japscan.me/imgs/mangas/schwarz-ragnarok.jpg
"
Scientia
",Japon,Terminé,+12ans,2007,7,Seinen,"Drame,TrancheDeVie,Romance,Science-fiction",https://www.japscan.me/imgs/mangas/scientia.jpg
"
Scone Sweet Scone
",CoréeDuSud,EnCours,+12ans,2020,1,Shōjo,"Drame,Romance,SliceOfLife",https://www.japscan.me/imgs/mangas/scone-sweet-scone.jpg
"
SCP Comic Anthology - KAI
",Japon,EnCours,+12ans,null,2,Shōjo,"Drame,Romance,SliceOfLife",https://www.japscan.me/imgs/mangas/scp-comic-anthology-kai.jpg
"
Scumbag Loser
",Japon,Terminé,+14ans,2011,3,Shōnen,"Suspense,Mature,Mystère,Psychologique,Surnaturel,Action,Horreur,TrancheDeVie,Tragédie,Harcèlement",https://www.japscan.me/imgs/mangas/scumbag-loser.jpg
"
Searching For My Father's Son
",CoréeDuSud,EnCours,+14ans,2021,4,Shōjo,"Drame,Aventure,Historique,Romance,Fantasy",https://www.japscan.me/imgs/mangas/searching-for-my-father-s-son.jpg
"
Second Life Of A Gangster
",Chine,EnCours,+14ans,2020,12,Seinen,"Fantastique,Surnaturel,Action,Aventure,Combats,Guerre,Adulte,Webtoon",https://www.japscan.me/imgs/mangas/second-life-of-a-gangster.jpg
"
Second Life On The Red Carpet
",CoréeDuSud,EnCours,+14ans,2021,24,Shōjo,"Fantastique,Romance,Webtoon",https://www.japscan.me/imgs/mangas/second-life-on-the-red-carpet.jpg
"
Second Love Once Upon A Lie
",Japon,Terminé,+14ans,2011,5,Josei,"Mariage,TrancheDeVie,Romance,Restaurant",https://www.japscan.me/imgs/mangas/second-love-once-upon-a-lie.jpg
"
Secret
",CoréeDuSud,EnCours,+14ans,2006,17,Shōjo,"Drame,Mystère,Comédie,Romance,Tragédie",https://www.japscan.me/imgs/mangas/secret.jpg
"
Secret Girl
",Japon,Terminé,+12ans,2005,5,Shōjo,"SchoolLife,Comédie,Ecole,Romance,Amour",https://www.japscan.me/imgs/mangas/secret-girl.jpg
"
Secret Lady
",CoréeDuSud,EnCours,+14ans,2021,42,Shōjo,"Fantastique,Mystère,Surnaturel,Romance,Webtoon,Fantasy",https://www.japscan.me/imgs/mangas/secret-lady.jpg
"
Secret Love
",Chine,EnCours,+14ans,2018,32,Shōjo,"SchoolLife,Comédie,Ecole,Romance,Amour,Webtoon,SliceOfLife",https://www.japscan.me/imgs/mangas/secret-love.jpg
"
Secret Service - Maison De Ayakashi
",Japon,Terminé,+12ans,2009,11,Shōnen,"Fantastique,Drame,Surnaturel,Comédie,Romance,Tragédie,Fantasy,Yokai,SliceOfLife",https://www.japscan.me/imgs/mangas/secret-service-maison-de-ayakashi.jpg
"
Secrets Of Magical Stones
",Japon,EnCours,+12ans,2019,3,Shōnen,"Fantastique,Mystère,TrancheDeVie,Comédie,Aventure,ArtsMartiaux,Fantasy,SliceOfLife",https://www.japscan.me/imgs/mangas/secrets-of-magical-stones.jpg
"
Secret (Tonogai Yoshiki)
",Japon,Terminé,+14ans,2013,3,Shōnen,"Suspense,Mystère,Psychologique,SchoolLife,Horreur,Tragédie,Psychologie,Thriller,SurvivalGame",https://www.japscan.me/imgs/mangas/secret-tonogai-yoshiki.jpg
"
Seduce The Villain's Father
",CoréeDuSud,EnCours,+14ans,2020,13,Shōjo,"Fantastique,Drame,Comédie,Magie,Romance,Isekai,Réincarnation,Webtoon",https://www.japscan.me/imgs/mangas/seduce-the-villain-s-father.jpg
"
See You Next Dimension
",Chine,EnCours,+14ans,2019,34,Shōjo,"Comédie,Romance,Science-fiction,Webtoon",https://www.japscan.me/imgs/mangas/see-you-next-dimension.jpg
"
Seidon No Ryuu
",Japon,EnCours,+14ans,2020,3,null,"Comédie,Romance,Science-fiction,Webtoon",https://www.japscan.me/imgs/mangas/seidon-no-ryuu.jpg
"
Seifuku De Vanilla Kiss
",Japon,EnCours,+12ans,2013,6,Shōjo,"Romance,SliceOfLife",https://www.japscan.me/imgs/mangas/seifuku-de-vanilla-kiss.jpg
"
Seigi - Wyatt Earp Monogatari
",Japon,EnCours,+14ans,2010,1,Seinen,"Drame,Action,Historique",https://www.japscan.me/imgs/mangas/seigi-wyatt-earp-monogatari.jpg
"
Seijo No Maryoku Wa Bannou Desu
",Japon,EnCours,+14ans,2017,26,Josei,"Fantastique,TrancheDeVie,Romance,Isekai",https://www.japscan.me/imgs/mangas/seijo-no-maryoku-wa-bannou-desu.jpg
"
Seijo No Yurikago, Dokujo No Hitsugi
",Japon,EnCours,+14ans,2018,1,Shōnen,"Ecchi,Horreur,Gore,Thriller",https://www.japscan.me/imgs/mangas/seijo-no-yurikago-dokujo-no-hitsugi.jpg
"
Seinaru Ken Wo Nuitara Onna No Ko Ni Natte Shimatta Yuusha No Manga
",Japon,EnCours,+14ans,2019,9,Yuri,"Ecchi,Comédie,GenderBender,Fantasy,Genderswap",https://www.japscan.me/imgs/mangas/seinaru-ken-wo-nuitara-onna-no-ko-ni-natte-shimatta-yuusha-no-manga.jpg
"
Seirei Gakusha Kidan Reikyou Kaden
",Japon,Terminé,+12ans,2008,2,Shōjo,"Fantastique,Mystère,Surnaturel,Horreur,Ecole,Historique,Romance",https://www.japscan.me/imgs/mangas/seirei-gakusha-kidan-reikyou-kaden.jpg
"
Seirei Gensouki
",Japon,EnCours,+12ans,2015,9,null,"Fantastique,Mystère,Surnaturel,Horreur,Ecole,Historique,Romance",https://www.japscan.me/imgs/mangas/seirei-gensouki.jpg
"
Seirei Tsukai No Blade Dance
",Japon,Abondonné,+14ans,2012,43,Seinen,"Drame,SchoolLife,Surnaturel,Ecchi,Action,Comédie,Romance,Harem,Fantasy",https://www.japscan.me/imgs/mangas/seirei-tsukai-no-blade-dance.jpg
"
Seishun Buta Yarou Wa Bunny Girl Senpai No Yume Wo Minai
",Japon,EnCours,+12ans,2016,2,Seinen,"Drame,Mystère,Psychologique,SchoolLife,Surnaturel,TrancheDeVie,Comédie,Ecole,Romance,Adolescence,Paranormal",https://www.japscan.me/imgs/mangas/seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai.jpg
"
Seishun Buta Yaro Wa Petit Devil Kouhai No Yume Wo Minai
",Japon,EnCours,+14ans,2018,4,Seinen,"Drame,Mystère,SchoolLife,Surnaturel,Comédie,Ecole,Romance,Adolescence,Paranormal",https://www.japscan.me/imgs/mangas/seishun-buta-yaro-wa-petit-devil-kouhai-no-yume-wo-minai.jpg
"
Seishun Kouryakuhon
",Japon,Terminé,+12ans,2009,2,Shōjo,"SchoolLife,TrancheDeVie,Comédie,Romance,Société,Social",https://www.japscan.me/imgs/mangas/seishun-kouryakuhon.jpg
"
Seishun Re:Try
",Japon,Terminé,+12ans,2016,13,Shōnen,"Drame,SchoolLife,Surnaturel,TrancheDeVie,VoyageDansLeTemps",https://www.japscan.me/imgs/mangas/seishun-re-try.jpg
"
Seiten Taisei
",Japon,EnCours,+12ans,2005,6,Shōjo,"Drame,SchoolLife,Sport,TrancheDeVie,Ecole,Romance",https://www.japscan.me/imgs/mangas/seiten-taisei.jpg
"
Seitokai Yakuindomo
",Japon,EnPause,+12ans,2007,16,"Shōnen,Seinen","Mature,SchoolLife,Ecchi,TrancheDeVie,Comédie,Ecole,Romance,Quotidien,Harem,HistoiresCourtes",https://www.japscan.me/imgs/mangas/seitokai-yakuindomo.jpg
"
Seizon Life
",Japon,Terminé,+14ans,2000,3,Seinen,"Suspense,Drame,Mystère,Psychologique,Action",https://www.japscan.me/imgs/mangas/seizon-life.jpg
"
Sekai De Ichiban Oppai Ga Suki!
",Japon,EnCours,+16ans,2017,7,Shōjo,"Mature,SchoolLife,Ecchi,Comédie,ShoujoAi",https://www.japscan.me/imgs/mangas/sekai-de-ichiban-oppai-ga-suki.jpg
"
Sekai Maou
",Japon,EnCours,+12ans,2010,4,Seinen,"Démons,Comédie,Magie,Aventure,Monstres,Réincarnation,Yonkoma,Fantasy",https://www.japscan.me/imgs/mangas/sekai-maou.jpg
"
Sekai No Hashikko To Anzu Jam
",Japon,Terminé,+14ans,2014,6,Shōjo,"Drame,SchoolLife,Comédie,Romance,Musique",https://www.japscan.me/imgs/mangas/sekai-no-hashikko-to-anzu-jam.jpg
"
Sekai No Owari No Encore
",Japon,EnCours,+14ans,2015,2,Seinen,"Drame,SchoolLife,Ecchi,Action,Comédie,Aventure,Romance,Harem,Fantasy",https://www.japscan.me/imgs/mangas/sekai-no-owari-no-encore.jpg
"
Sekai Oni
",Japon,Terminé,+12ans,2012,11,Shōnen,"Suspense,Fantastique,Drame,Mature,Mystère,Psychologique,Surnaturel,Démons,Post-Apocalyptique,Horreur,Tragédie,Violence",https://www.japscan.me/imgs/mangas/sekai-oni.jpg
"
Sekimen Shinaide Sekime-San
",Japon,EnCours,+12ans,2020,43,Shōnen,"SchoolLife,Comédie,Romance",https://www.japscan.me/imgs/mangas/sekimen-shinaide-sekime-san.jpg
"
Sekirei
",Japon,Terminé,+16ans,2004,18,Seinen,"Fantastique,Drame,Mature,Surnaturel,Ecchi,Action,Comédie,Magie,Combats,Romance,Harem,Aliens,Extraterrestre",https://www.japscan.me/imgs/mangas/sekirei.jpg
"
Sekiro
",Japon,EnCours,+16ans,2019,4,Shōnen,"Fantastique,Drame,Mature,Surnaturel,Action,Histoire",https://www.japscan.me/imgs/mangas/sekiro.jpg
"
Sekisei Inko
",Japon,EnCours,+16ans,null,8,Shōnen,"Fantastique,Drame,Mature,Surnaturel,Action,Histoire",https://www.japscan.me/imgs/mangas/sekisei-inko.jpg
"
Selfish Female Student
",Japon,Terminé,+16ans,1999,1,Shōjo,"Action,Comédie,Romance,ArtsMartiaux",https://www.japscan.me/imgs/mangas/selfish-female-student.jpg
"
Semelparous
",Japon,EnCours,+16ans,2020,15,Yuri,"Fantastique,Drame,SchoolLife,Surnaturel,Ecchi,Action,Ecole,Combats,Romance,Monstres,Science-fiction,Psychologie,Aliens",https://www.japscan.me/imgs/mangas/semelparous.jpg
"
Senchi Yori Mo Chikaku
",Japon,EnCours,+16ans,2016,7,Shōjo,"Fantastique,Drame,SchoolLife,Surnaturel,Ecchi,Action,Ecole,Combats,Romance,Monstres,Science-fiction,Psychologie,Aliens",https://www.japscan.me/imgs/mangas/senchi-yori-mo-chikaku.jpg
"
Send My Regards To Kenshiro
",Japon,EnCours,+16ans,2020,1,Seinen,"Drame,Ecchi,Comédie,Mafia,ArtsMartiaux",https://www.japscan.me/imgs/mangas/send-my-regards-to-kenshiro.jpg
"
Sengoku Armors
",Japon,Terminé,+12ans,2010,2,Shōnen,"Fantastique,Action,Comédie,Guerre,Historique,Romance,ArtsMartiaux",https://www.japscan.me/imgs/mangas/sengoku-armors.jpg
"
Sengoku Basara Samourai Heroes - Roar Of Dragon
",Japon,Terminé,+12ans,2010,3,Shōnen,"Drame,Action,Comédie,Aventure,Historique,ArtsMartiaux",https://www.japscan.me/imgs/mangas/sengoku-basara-samourai-heroes-roar-of-dragon.jpg
"
Sengoku Komachi Kuroutan
",Japon,EnCours,+12ans,2017,14,Shōnen,"Fantastique,Drame,Mystère,Surnaturel,Action,TrancheDeVie,Aventure,Historique,Médiéval,VoyageTemporel,Agriculture,Samourai,Cooking",https://www.japscan.me/imgs/mangas/sengoku-komachi-kuroutan.jpg
"
Sengoku Strays
",Japon,EnPause,+12ans,2008,15,Shōnen,"Fantastique,Drame,Action,Comédie,Aventure,Historique,ArtsMartiaux",https://www.japscan.me/imgs/mangas/sengoku-strays.jpg
"
Sengoku Vamp
",Japon,EnCours,+14ans,2016,5,Shōjo,"Drame,Surnaturel,Combats,Historique,Romance,Harem,Vampires,VoyageTemporel,HaremInversé",https://www.japscan.me/imgs/mangas/sengoku-vamp.jpg
"
Sengoku Youko
",Japon,EnCours,+12ans,2008,17,Shōnen,"Fantastique,Drame,Surnaturel,Démons,Action,Comédie,Aventure,Historique,Romance,Tragédie,Fantasy",https://www.japscan.me/imgs/mangas/sengoku-youko.jpg
"
Senki Zesshou Symphogear
",Japon,Terminé,+12ans,2011,3,Shounen,"Drame,Surnaturel,Action,Science-fiction,Musique,MagicalGirl",https://www.japscan.me/imgs/mangas/senki-zesshou-symphogear.jpg
"
Senpai, Ano Ne.
",Japon,Terminé,+12ans,2015,3,Shōjo,"Drame,Psychologique,SchoolLife,Horreur,Comédie,Ecole,Romance",https://www.japscan.me/imgs/mangas/senpai-ano-ne.jpg
"
Senpai Ga Uzai Kouhai No Hanashi
",Japon,EnCours,+12ans,2017,174,Seinen,"TrancheDeVie,Comédie,Romance,Quotidien,Amour,Travail,Webcomic",https://www.japscan.me/imgs/mangas/senpai-ga-uzai-kouhai-no-hanashi.jpg
"
Senpai Kara Me Ga Hanasenai To Aru Kaishain No Nichijou
",Japon,EnCours,+12ans,2018,8,Shōjo,"Comédie,Société,Quotidien,Yonkoma,HistoiresCourtes,Travail",https://www.japscan.me/imgs/mangas/senpai-kara-me-ga-hanasenai-to-aru-kaishain-no-nichijou.jpg
